"","obsID","cross_checked","reference","paperID","subsetID","speciesID","common_name","species","species_cleaned","species_class","region","country","lat","lon","fitness_main_focus","confirmation_bias","study_type","shared_group","dispersal_type","dispersal_phase","fitness_metric","study_design","age_class","sex","n","group_1","group_2","n_group_1","n_group_2","mean_group_1","mean_group_2","mean_units","type_of_variance","variance_group_1","variance_group_2","function_needed","direction_change","effect_size","effect_size_details","effect_size_type","effect_size_value","positive...non.disperser.did.better.than.disperser","effect_size_df","effect_size_p_value_numeric","effect_size_type_of_variance","effect_size_variance","publication_year","publication_authors","age_class_clean","fitness_metric_clean","fitness_higher_level","whose_fitness"
"571","ARM","SN","Shah & Rubenstein 2022","p183","c418","s140","superb starling","Lamprotornis superbus","Lamprotornis superbus","Aves","Kangeta","Kenya",0.286340667634445,37.8816777405001,"Y",NA,"natural","N","natal","settlement","nest success","contrast","YA","M",49,"non-disperser","disperser",32,17,0.24,0.07,"mean proportion success","SD",0.31,0.12,"proportion_method2",1,"linear model","glmm","t or z value",2.46,"positive = non-disperser did better than disperser",NA,0.01,"SE",0.5147628,2022,"Shah & Rubenstein","adult","lifetime reproductive success","reproduction","individual"
"572","ARM","SN","Shah & Rubenstein 2022","p183","c418","s140","superb starling","Lamprotornis superbus","Lamprotornis superbus","Aves","Kangeta","Kenya",0.286340667634445,37.8816777405001,"Y",NA,"natural","N","natal","settlement","survival","contrast","JYA","M",162,"non-disperser","disperser",103,59,4,4,"percent mortality","SD",3,4,"percent_method2",1,"cox proportional hazard",NA,NA,NA,NA,NA,0.95,NA,NA,2022,"Shah & Rubenstein","mix","survival","survival","individual"
"573","SLPB","ARM","Wheelwright & Mauck 1998","p184","c419","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total eggs)","contrast","YA","F",158,"non-disperser","disperser",125,33,10.4,12.6,"n total eggs","SD",8,8.8,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime breeding success","reproduction","individual"
"574","SLPB","ARM","Wheelwright & Mauck 1998","p184","c419","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total fledglings)","contrast","YA","F",158,"non-disperser","disperser",125,33,6.7,7.7,"n total fledglings","SD",5.2,5.5,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime reproductive success","reproduction","individual"
"575","SLPB","ARM","Wheelwright & Mauck 1998","p184","c419","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total recruits)","contrast","YA","F",135,"non-disperser","disperser",109,26,0.6,0.7,"n total recruits","SD",0.8,0.9,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","offspring survival","survival","offspring"
"576","SLPB","ARM","Wheelwright & Mauck 1998","p184","c420","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total eggs)","contrast","YA","F",188,"non-disperser","disperser",125,63,10.4,11.1,"n total eggs","SD",8,9.5,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime breeding success","reproduction","individual"
"577","SLPB","ARM","Wheelwright & Mauck 1998","p184","c420","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total fledglings)","contrast","YA","F",188,"non-disperser","disperser",125,63,6.7,6.8,"n total fledglings","SD",5.2,6.5,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime reproductive success","reproduction","individual"
"578","SLPB","ARM","Wheelwright & Mauck 1998","p184","c420","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total recruits)","contrast","YA","F",170,"non-disperser","disperser",109,61,0.6,0.6,"n total recruits","SD",0.8,1.2,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","offspring survival","survival","offspring"
"579","SLPB","ARM","Wheelwright & Mauck 1998","p184","c421","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total eggs)","contrast","YA","M",119,"non-disperser","disperser",86,33,14.8,13.6,"n total eggs","SD",14.5,8,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime breeding success","reproduction","individual"
"580","SLPB","ARM","Wheelwright & Mauck 1998","p184","c421","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total fledglings)","contrast","YA","M",119,"non-disperser","disperser",86,33,9.6,9.2,"n total fledglings","SD",8.5,5.7,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime reproductive success","reproduction","individual"
"581","SLPB","ARM","Wheelwright & Mauck 1998","p184","c421","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total recruits)","contrast","YA","M",106,"non-disperser","disperser",74,32,1.1,0.8,"n total recruits","SD",1.5,0.9,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","offspring survival","survival","offspring"
"582","SLPB","ARM","Wheelwright & Mauck 1998","p184","c422","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total eggs)","contrast","YA","M",147,"non-disperser","disperser",86,61,14.8,11.9,"n total eggs","SD",14.5,10.2,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime breeding success","reproduction","individual"
"583","SLPB","ARM","Wheelwright & Mauck 1998","p184","c422","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total fledglings)","contrast","YA","M",147,"non-disperser","disperser",86,61,9.6,7.4,"n total fledglings","SD",8.5,6.6,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","lifetime reproductive success","reproduction","individual"
"584","SLPB","ARM","Wheelwright & Mauck 1998","p184","c422","s141","savannah sparrow","Passerculus sandwichensis","Passerculus sandwichensis","Aves","Kent Island","New Brunswick",44.5823594808156,-66.7550952682829,"Y",NA,"natural","C","natal","settlement","lifetime reproductive success (total recruits)","contrast","YA","M",132,"non-disperser","disperser",74,58,1.1,0.5,"n total recruits","SD",1.5,0.8,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,"Wheelwright & Mauck","adult","offspring survival","survival","offspring"
"585","ARM","SN","Otterbeck et al. 2022","p185","c423","s142","goshawk","Accipiter gentilis","Accipiter gentilis","Aves","Pjelax","Finland",62.3929460537539,21.376987483438,"Y",NA,"natural","N","breeding","settlement","clutch size","contrast","A","F",55,"non-disperser","disperser",39,16,NA,NA,NA,NA,NA,NA,"t_method1",1,"linear model","glmm","t or z value",0.183,"positive = disperser did better than non-disperser",53,0.832,NA,NA,2022,"Otterbeck et al.","adult","lifetime breeding success","reproduction","individual"
"586","ARM","SN","Fargallo & López-Rull 2022","p186","c424","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","clutch size","contrast","Y","F",114,"non-disperser","disperser",45,69,4.29,4.58,"mean clutch size","SD",0.802446478,0.870026852,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime breeding success","reproduction","individual"
"587","ARM","SN","Fargallo & López-Rull 2022","p186","c425","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","clutch size","contrast","A","F",319,"non-disperser","disperser",222,97,5.2,5.09,"mean clutch size","SD",1.376504081,0.930418108,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime breeding success","reproduction","individual"
"588","ARM","SN","Fargallo & López-Rull 2022","p186","c424","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","number of fledglings","contrast","Y","F",114,"non-disperser","disperser",45,69,2.79,3.14,"mean number of fledglings","SD",1.653998321,1.632031892,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime reproductive success","reproduction","individual"
"589","ARM","SN","Fargallo & López-Rull 2022","p186","c425","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","number of fledglings","contrast","A","F",319,"non-disperser","disperser",222,97,4.01,3.61,"mean number of fledglings","SD",1.845649688,1.643295569,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime reproductive success","reproduction","individual"
"590","ARM","SN","Fargallo & López-Rull 2022","p186","c005","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","clutch size","contrast","Y","M",54,"non-disperser","disperser",31,23,4.47,4.73,"mean clutch size","SD",0.8351646544,0.815291359,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime breeding success","reproduction","individual"
"591","ARM","SN","Fargallo & López-Rull 2022","p186","c011","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","clutch size","contrast","A","M",308,"non-disperser","disperser",220,88,5.19,5.11,"mean clutch size","SD",1.186591758,0.938083152,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime breeding success","reproduction","individual"
"592","ARM","SN","Fargallo & López-Rull 2022","p186","c005","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","number of fledglings","contrast","Y","M",54,"non-disperser","disperser",31,23,2.87,3.23,"mean number of fledglings","SD",1.503296378,1.486707772,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime reproductive success","reproduction","individual"
"593","ARM","SN","Fargallo & López-Rull 2022","p186","c011","s106","common kestrel","Falco tinnunculus","Falco tinnunculus","Aves","Ávila","Spain",40.6566238163121,-4.68107808715766,"N",NA,"natural","N","natal","settlement","number of fledglings","contrast","A","M",308,"non-disperser","disperser",220,88,4.33,4.26,"mean number of fledglings","SD",2.224859546,1.688549674,"mean_method",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Fargallo & López-Rull","adult","lifetime reproductive success","reproduction","individual"
"594","ARM",NA,"Byrne et al. 2022","p187","c426","s107","wild turkey","Meleagris gallopavo","Meleagris gallopavo","Aves","Hattiesburg","Mississippi",31.3272847621146,-89.295051903909,"N",NA,"natural","N","breeding","settlement","nest success","gradient","JA","F",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method1",1,"correlation","Pearson's correlation","r value",-0.2904362,"negative = non-disperser did better than disperser",NA,NA,NA,NA,2022,"Byrne et al.","mix","lifetime reproductive success","reproduction","individual"
"595","ARM","SN","Borges et al. 2022","p188","c427","s108","trinidadian guppy","Poecilia reticulata","Poecilia reticulata","Actinopterygii","Arima","Trinidad and Tobago",10.6322953012056,-61.2861373525331,"Y",NA,"natural","N","natal","settlement","number of offspring","contrast","A","F",753,"non-disperser","disperser",482,271,1.106675049,1.572445954,"mean number of offspring","SD",1.28309111,1.775635884,"mean_method",1,"linear model","glm","t or z value",1.864,"positive = non-disperser did better than disperser",NA,0.062,NA,NA,2022,"Borges et al.","adult","lifetime breeding success","reproduction","individual"
"596","ARM","SN","Borges et al. 2022","p188","c428","s108","trinidadian guppy","Poecilia reticulata","Poecilia reticulata","Actinopterygii","Arima","Trinidad and Tobago",10.6322953012056,-61.2861373525331,"Y",NA,"natural","N","natal","settlement","number of offspring","contrast","A","M",604,"non-disperser","disperser",350,254,0.549640011,2.14602799,"mean number of offspring","SD",0.57886896,2.522984946,"mean_method",1,"linear model","glm","t or z value",1.693,"positive = non-disperser did better than disperser",NA,0.09,NA,NA,2022,"Borges et al.","adult","lifetime breeding success","reproduction","individual"
"597","ARM",NA,"Campera et al. 2020","p189","c429","s143","javan slow loris","Nycticebus javanicus","Nycticebus javanicus","Mammalia","Cipangligaran","Java",-7.26691245699974,107.818699802835,"Y",NA,"natural","N","natal","prospection","survival","gradient","JYA","B",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"correlation_method1",1,"correlation","Pearson's correlation","r value",0.1753598,"positive = alive farther away than dead",NA,NA,NA,NA,2020,"Campera et al.","mix","survival","survival","individual"
"598","ARM","SN","DiLeo et al. 2022","p190","c430","s144","glanville fritillary butterfly","Melitaea cinxia","Melitaea cinxia","Insecta","Toböle","Finland",60.3394449342972,20.0272311038515,"Y",NA,"natural","N","natal","prospection","survival winter","contrast","YA","B",799,"non-disperser","disperser",301,498,NA,NA,NA,NA,NA,NA,"estimate_method1",1,"linear model","glmm","estimate",-0.27,"negative = non-disperser did better than disperser",NA,0.14,"SE",0.18,2022,"DiLeo et al.","adult","survival","survival","individual"
"599","SLPB","ARM","Verhulst & van Eck 1996","p191","c431","s015","great tit","Parus major","Parus major","Aves","Vlieleand","Netherlands",53.2577486447019,4.95072275392245,"Y",NA,"natural","N","natal","settlement","number of recruits","contrast","YA","M",455,"non-disperser","disperser",386,69,NA,NA,NA,NA,NA,NA,"F_method1",-1,"linear model","glim","F value",1.9,"positive = non-disperser did better than disperser",1,NA,NA,NA,1996,"Verhulst & van Eck","adult","offspring survival","survival","offspring"
"600","SLPB","ARM","Verhulst & van Eck 1996","p191","c432","s015","great tit","Parus major","Parus major","Aves","Vlieleand","Netherlands",53.2577486447019,4.95072275392245,"Y",NA,"natural","N","natal","settlement","number of recruits","contrast","YA","F",493,"non-disperser","disperser",360,133,NA,NA,NA,NA,NA,NA,"F_method1",-1,"linear model","glim","F value",11.8,"positive = non-disperser did better than disperser",1,0.001,NA,NA,1996,"Verhulst & van Eck","adult","offspring survival","survival","offspring"
"601","ARM",NA,"Maag et al. 2022","p192","c433","s132","meerkat","Suricata suricatta","Suricata suricatta","Mammalia","Kuruman River Reserve","South Africa",-27.442275683234,23.4362019856888,"Y",NA,"natural","N","natal","prospection","survival","contrast","JYA","F",92,"non-disperser","disperser",55,37,80,45.94594595,"percent alive",NA,NA,NA,"percent_method1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Maag et al.","mix","survival","survival","individual"
"602","ARM",NA,"Maag et al. 2022","p192","c434","s132","meerkat","Suricata suricatta","Suricata suricatta","Mammalia","Kuruman River Reserve","South Africa",-27.442275683234,23.4362019856888,"Y",NA,"natural","N","natal","prospection","at least one pup recruited","contrast","YA","F",135,"non-disperser","disperser",92,43,0.7282609,0.5581395,"probability of recruitment","SD",0.4472937,0.5024855,"proportion_method2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,"Maag et al.","adult","offspring survival","survival","offspring"
